"sku","product_id","subcat1","subcat2","subcat3","subcat4","product_name","price"
"9","783","Medicine","ab","ab","ab","ab","1"
"10","784","Cosmetic","bc","bc","bc","bc","2222"
"11","803","general_store","alpha","beta","gamma","LOLz","25"
"12","804","Other","popo","lala","popolala","keyboard","1050"
"13","806","Medicine","jklasj","lkjskdja","kjaskldj","lollipop","500"
"14","820","pu_sweets","Snacks","","","Samosa per pc","8"
"15","821","pu_sweets","Snacks","","","Bread pakora per pc","8"
"16","822","pu_sweets","Snacks","","","Paneer pakora per kg","240"
"17","823","pu_sweets","Snacks","","","Jalebi per kg","240"
"18","824","pu_sweets","Snacks","","","Rasmali per pc","22"
"19","825","pu_sweets","Snacks","","","Spongi rasgulla per pc","14"
"20","826","pu_sweets","Snacks","","","Curd per kg","70"
"21","827","pu_sweets","Snacks","","","Paneer per kg","260"
"22","828","pu_sweets","Snacks","","","Mix veg pakora per kg","200"
"23","829","pu_sweets","Snacks","","","Poori with channa 3pc","45"
"24","830","pu_sweets","Snacks","","","Channa Extra per plate","20"
"25","831","pu_sweets","Snacks","","","Lassi per glass","30"
"26","832","pu_sweets","Sweets","","","Rosgulla per kg","180"
"27","833","pu_sweets","Sweets","","","Gulab Jamun per kg","180"
"28","834","pu_sweets","Sweets","","","Burfi Dhoda per kg","260"
"29","835","pu_sweets","Sweets","","","Chamcham","200"
"30","836","pu_sweets","Sweets","","","Burfi Kalakand per kg","260"
"31","837","pu_sweets","Sweets","","","Burfi Coconut per kg","260"
"32","838","pu_sweets","Sweets","","","Laddo Motichour per kg","140"
"33","839","pu_sweets","Sweets","","","Laddo Bundi per kg","140"
"34","840","pu_sweets","Sweets","","","Laddo Besan per kg","140"
"35","841","pu_sweets","Sweets","","","Gujiya per kg","240"
"36","842","pu_sweets","Sweets","","","Patisa per kg","160"
"37","843","pu_sweets","Sweets","","","Amriti per kg","240"
"38","844","pu_sweets","Sweets","","","Shena Murgi per kg","240"
"39","845","pu_sweets","Sweets","","","Badana per kg","240"
"40","846","pu_sweets","Sweets","","","Matthi per kg","120"
"41","847","pu_sweets","Sweets","","","Mutter Shakkarparey per kg","120"
"42","848","pu_sweets","Sweets","","","Gajar ka halwa per plate","30"
"43","849","pu_sweets","Sweets","","","Hot Gulab Jamun per pc","12"
"44","850","general_store","ayurvedic                ","","","KARELAJUICE BA500","90"
"45","851","general_store","ayurvedic                ","","","JAMUN RAS BA","170"
"46","852","general_store","ayurvedic                ","","","AMLA MURABBA PAT.","110"
"47","853","general_store","ayurvedic                ","","","JEEVANPRASH 500","145"
"48","854","general_store","ayurvedic                ","","","PROTINEX 400","388"
"49","855","general_store","ayurvedic                ","","","CHYANPRASH PAT. 1KG","225"
"50","856","general_store","ayurvedic                ","","","PACHAK AJWAIYN PAT.","45"
"51","857","general_store","ayurvedic                ","","","ANARDANA GOLI PAT.","30"
"52","858","general_store","ayurvedic                ","","","SHODI HARAD PAT.","30"
"53","859","general_store","ayurvedic                ","","","HONEY PAT. 250","65"
"54","860","general_store","ayurvedic                ","","","HINGOLI","18"
"55","861","general_store","ayurvedic                ","","","HONEY DBR@14.","14"
"56","862","general_store","ayurvedic                ","","","HONEY DBR 400BTL","155"
"57","863","general_store","ayurvedic                ","","","ISABGOL200","115"
"58","864","general_store","ayurvedic                ","","","ISABGOL 50","30"
"59","865","general_store","ayurvedic                ","","","ISABGOL 100","60"
"60","866","general_store","ayurvedic                ","","","AMLA MURABBA FT","125"
"61","867","general_store","ayurvedic                ","","","HONEY HITKARI","320"
"62","868","general_store","ayurvedic                ","","","GLUCON D 100","21"
"63","869","general_store","ayurvedic                ","","","DALIA PAT. PLAIN","20"
"64","870","general_store","ayurvedic                ","","","DANT KANTI200","68"
"65","871","general_store","ayurvedic                ","","","MULTANI SOAP","35"
"66","872","general_store","ayurvedic                ","","","PANCHGAVYA KANTI","13"
"67","873","general_store","ayurvedic                ","","","TEJUS TAIL PAT.","60"
"68","874","general_store","ayurvedic                ","","","BHRINRAJ OIL 100","85"
"69","875","general_store","ayurvedic                ","","","MONATTHI","12"
"70","876","general_store","ayurvedic                ","","","KABAZ FAKKI SKM","45"
"71","877","general_store","ayurvedic                ","","","NEEM KARELA JAM. POW","180"
"72","878","general_store","beverages                ","","","PEPSI PARTY PACK 2LTR","70"
"73","879","general_store","beverages                ","","","TROPICANA MF","85"
"74","880","general_store","beverages                ","","","DIET COKE @35","35"
"75","881","general_store","beverages                ","","","COKE CAN @30","30"
"76","882","general_store","beverages                ","","","MAAZA 600 ML@32","32"
"77","883","general_store","beverages                ","","","MTR CHOCLATE DRINK","35"
"78","884","general_store","beverages                ","","","MTR BADAM DRINK","35"
"79","885","general_store","beverages                ","","","BADAM KESARIA","200"
"80","886","general_store","beverages                ","","","TANG MANGO 500G","105"
"81","887","general_store","beverages                ","","","GLUCON-D ORANGE 110G","26"
"82","888","general_store","beverages                ","","","TANG ORANGE 500 G","105"
"83","889","general_store","beverages                ","","","TANG MANGO 30-","30"
"84","890","general_store","beverages                ","","","LIPTON ICE TEA 1 L","70"
"85","891","general_store","beverages                ","","","RASNA NIMBUPANI","40"
"86","892","general_store","beverages                ","","","RASNA ORANGE","40"
"87","893","general_store","beverages                ","","","TANG ORANGE 5-","5"
"88","894","general_store","beverages                ","","","TANG LEMON 5-","5"
"89","895","general_store","beverages                ","","","SHARBAT-E-AZAM DBR","115"
"90","896","general_store","beverages                ","","","AMUL MASALA LASEE 1 LTR","45"
"91","897","general_store","beverages                ","","","GLUCODABUR -C 500","106"
"92","898","general_store","beverages                ","","","REAL ACTIV POMEGRANTE 1LTR","99"
"93","899","general_store","beverages                ","","","MAPRO GUAVA CRUSH","117"
"94","900","general_store","beverages                ","","","MAPRO LITCHI CRUSH","126"
"95","901","general_store","beverages                ","","","MAPRO STRAWBERRY CRUSH","126"
"96","902","general_store","beverages                ","","","TANG LEMON 500G","11"
"97","903","general_store","beverages                ","","","DUST BIN","110"
"98","904","general_store","beverages                ","","","REAL ACTIV MULTI FRUIT","99"
"99","905","general_store","beverages                ","","","DUSTBIN","175"
"100","906","general_store","beverages                ","","","MAAZA 200 ML","12"
"101","907","general_store","beverages                ","","","COCONUT WATER REAL","35"
"102","908","general_store","beverages                ","","","ORANGE CANDY","50"
"103","909","general_store","beverages                ","","","BABY SAFFRON","130"
"104","910","general_store","beverages                ","","","PEACH  REAL  1 LTR","85"
"105","911","general_store","beverages                ","","","AQUAFINA WATER","20"
"106","912","general_store","beverages                ","","","BRENA MINERAL 200ML","10"
"107","913","general_store","beverages                ","","","GLUCOSE DBR100G","24"
"108","914","general_store","beverages                ","","","GLUCO ORANGE DAB.200","44"
"109","915","general_store","beverages                ","","","GLUCO ORANGE DAB.100","24"
"110","916","general_store","beverages                ","","","MAPRO LEMON 700 ML","108"
"111","917","general_store","beverages                ","","","FUN FOOD MIX FRUIT SHAKE","75"
"112","918","general_store","beverages                ","","","HALDIRAM MANGO PANNA","130"
"113","919","general_store","beverages                ","","","HALDIRAM BADAM KESARIA","245"
"114","920","general_store","beverages                ","","","APPY FIZZ 200 ML","14"
"115","921","general_store","beverages                ","","","COCA COLA RIM ZIM","25"
"116","922","general_store","beverages                ","","","PARADISE KESAR THANDAI","199"
"117","923","general_store","beverages                ","","","PARADISE MILK BADAM","140"
"118","924","general_store","beverages                ","","","PARADISE ROSE","120"
"119","925","general_store","beverages                ","","","PARADISE LITCHI","120"
"120","926","general_store","beverages                ","","","PARADISE BRHAMI BADAM","130"
"121","927","general_store","beverages                ","","","PARADISE JAL JEERA","120"
"122","928","general_store","beverages                ","","","PEPSI DIET","20"
"123","929","general_store","beverages                ","","","APPY FIZZ 250 ML","15"
"124","930","general_store","beverages                ","","","APPY FIZZ CAN","20"
"125","931","general_store","beverages                ","","","COKE DIET 500 ML","30"
"126","932","general_store","beverages                ","","","TROPICANA CO LITCHI 200ML","20"
"127","933","general_store","beverages                ","","","GINNI GOLD 15 LTR","1500"
"128","934","general_store","beverages                ","","","KELLOGGS SPECIAL","53"
"129","935","general_store","beverages                ","","","CINTHOL SHOP 125G","36"
"130","936","general_store","beverages                ","","","CUSTARD ROSE FLAVOUR","30"
"131","937","general_store","beverages                ","","","ORAL B","52"
"132","938","general_store","beverages                ","","","ORAL B MINT","36"
"133","939","general_store","beverages                ","","","PANIPURI","42"
"134","940","general_store","beverages                ","","","REAL STRAW.PLUM 1LT","105"
"135","941","general_store","beverages                ","","","COKE 2LT","70"
"136","942","general_store","beverages                ","","","BISLERI 2LT","25"
"137","943","general_store","biscuit namkeen          ","","","BHELPURI BIKAJI","25"
"138","944","general_store","biscuit namkeen          ","","","BAKERY BIS.30","45"
"139","945","general_store","biscuit namkeen          ","","","BAKERY BIS.45","55"
"140","946","general_store","biscuit namkeen          ","","","BAKERY BUISCIT 35","45"
"141","947","general_store","biscuit namkeen          ","","","50 50 BRITANNIA","10"
"142","948","general_store","biscuit namkeen          ","","","KIDY RUSK","45"
"143","949","general_store","biscuit namkeen          ","","","HR BHUJIA 200","42"
"144","950","general_store","biscuit namkeen          ","","","HR ALLIN ONE","46"
"145","951","general_store","biscuit namkeen          ","","","HR DIET MURMURA","39"
"146","952","general_store","biscuit namkeen          ","","","HR DIET CHIRWA","39"
"147","953","general_store","biscuit namkeen          ","","","HR BLELPURI","40"
"148","954","general_store","biscuit namkeen          ","","","HR DIET MIX.","39"
"149","955","general_store","biscuit namkeen          ","","","LEH PUNJABI TADKA","30"
"150","956","general_store","biscuit namkeen          ","","","BABA MUM. MIX","43"
"151","957","general_store","biscuit namkeen          ","","","PAT. NAMKEEN BIS","10"
"152","958","general_store","biscuit namkeen          ","","","DREAMLITE BIS.","20"
"153","959","general_store","biscuit namkeen          ","","","DELICIOUS BIS@30","30"
"154","960","general_store","biscuit namkeen          ","","","COCONUT BIS.PAT.","10"
"155","961","general_store","biscuit namkeen          ","","","UNIBIC CHOCOBIS.","20"
"156","962","general_store","biscuit namkeen          ","","","MONG. CAKE @15","15"
"157","963","general_store","biscuit namkeen          ","","","GOLDEN ARC BIS.","25"
"158","964","general_store","biscuit namkeen          ","","","AROGAYA PAT.BIS","10"
"159","965","general_store","biscuit namkeen          ","","","PARLE G @3","3"
"160","966","general_store","blade                    ","","","MACH3 RAZOR","149"
"161","967","general_store","cell torch               ","","","EVERYDAY TORCH","75"
"162","968","general_store","choclates                ","","","FERRERO ROCHER 16P","330"
"163","969","general_store","choclates                ","","","FERRERO ROCHER T5","125"
"164","970","general_store","choclates                ","","","FERRERO ROCHER T24","600"
"165","971","general_store","choclates                ","","","TIC TAC MINT","10"
"166","972","general_store","choclates                ","","","TIC TAC CHERRY","10"
"167","973","general_store","choclates                ","","","TIC TAC MANGO","10"
"168","974","general_store","choclates                ","","","TIC TAC ORANGE","10"
"169","975","general_store","choclates                ","","","KINDER JOY 1PC","35"
"170","976","general_store","choclates                ","","","CELEBRT","300"
"171","977","general_store","choclates                ","","","BINGO PUDINA","20"
"172","978","general_store","choclates                ","","","TIGER GLUCOSE 10/-","10"
"173","979","general_store","choclates                ","","","TREAT JAM 10/-","10"
"174","980","general_store","choclates                ","","","JYOT PKT","17"
"175","981","general_store","choclates                ","","","MERMAID MILK CHOCO","125"
"176","982","general_store","choclates                ","","","DAIRY MILK FRNUT35","35"
"177","983","general_store","choclates                ","","","GIFT PACK1","495"
"178","984","general_store","choclates                ","","","GIFT PACK2","285"
"179","985","general_store","choclates                ","","","GIFT PACK3","505"
"180","986","general_store","choclates                ","","","GIFT PACK S","250"
"181","987","general_store","choclates                ","","","GEM 10","10"
"182","988","general_store","choclates                ","","","GEM 5","5"
"183","989","general_store","choclates                ","","","SILK FRUT 55","55"
"184","990","general_store","choclates                ","","","NUTELLA COCOA SPREAD 350G","195"
"185","991","general_store","choclates                ","","","DAIRY MILK 10","10"
"186","992","general_store","choclates                ","","","DAIRY MILK 25","25"
"187","993","general_store","choclates                ","","","MUNCH ROLLZ 10/-","10"
"188","994","general_store","choclates                ","","","MILKYBAR CHOO 5/-","5"
"189","995","general_store","choclates                ","","","NESTLE ECLAIRS 100PC","100"
"190","996","general_store","choclates                ","","","MUNCH ROLLZ 5/-","5"
"191","997","general_store","choclates                ","","","NESTLE DARK CHOCLATE","20"
"192","998","general_store","choclates                ","","","NESTLE KIT KAT 108G","60"
"193","999","general_store","choclates                ","","","SILK 60","60"
"194","1000","general_store","choclates                ","","","TEMPTATION 65","65"
"195","1001","general_store","choclates                ","","","GEM 20","20"
"196","1002","general_store","choclates                ","","","CELEBRATION 85","85"
"197","1003","general_store","choclates                ","","","NESTLE MILKYBAR CHOO","5"
"198","1004","general_store","choclates                ","","","NESTLE KITKAT 37.3G","20"
"199","1005","general_store","choclates                ","","","KITKAT 10/-","10"
"200","1006","general_store","choclates                ","","","SHOTS 10","10"
"201","1007","general_store","choclates                ","","","NESTLE MILKYBAR CRISPY","5"
"202","1008","general_store","choclates                ","","","CADBURY GIFT 96.6G","50"
"203","1009","general_store","choclates                ","","","TIC TAC","10"
"204","1010","general_store","choclates                ","","","SNICKER 32G","15"
"205","1011","general_store","choclates                ","","","MUNCH POP CHOC","15"
"206","1012","general_store","choclates                ","","","PARLE KISMI JAR","150"
"207","1013","general_store","choclates                ","","","MUNCH 4*4","10"
"208","1014","general_store","choclates                ","","","NESTLE MILK CHOC 36G","20"
"209","1015","general_store","choclates                ","","","NESTLE KIT KAT DARK","20"
"210","1016","general_store","choclates                ","","","NESTLE BAR ONE 28G","10"
"211","1017","general_store","choclates                ","","","NESTLE MILK CHOO","5"
"212","1018","general_store","choclates                ","","","NESTLE MILKY BAR CHOO","5"
"213","1019","general_store","conditioner              ","","","DOVE HAIR FALL COND 90ML","69"
"214","1020","general_store","conditioner              ","","","DOVE INT REPAIR COND 90ML","68"
"215","1021","general_store","conditioner              ","","","SUNSILK THICK COND 180ML","105"
"216","1022","general_store","conditioner              ","","","SUNSILK DREAM SOFT COND 90 ML","49"
"217","1023","general_store","conditioner              ","","","SUNSILK T &L COND 90ML","56"
"218","1024","general_store","conditioner              ","","","DOVE DRYNESS CONDITIONER 180ML","123"
"219","1025","general_store","conditioner              ","","","PANTENE SMOOTH CONDITIONER 180ML","152"
"220","1026","general_store","conditioner              ","","","DOVE HAIR FALL CON. 180ML","123"
"221","1027","general_store","conditioner              ","","","SUNSILK HAIR FALL CON. 180ML","99"
"222","1028","general_store","conditioner              ","","","HEAD & SHOULDERS CONDITIONER","69"
"223","1029","general_store","conditioner              ","","","HEAD & SHOULDERS CON.200ML DRY","139"
"224","1030","general_store","conditioner              ","","","HEAD & SHOULDERS CON. 200ML SM","139"
"225","1031","general_store","conditioner              ","","","HEAD & SHOULDER CON. 200ML AN","139"
"226","1032","general_store","conditioner              ","","","DOVE DAILY SHINE CON.","64"
"227","1033","general_store","conditioner              ","","","SUNSILK BLACK CON. 90ML","56"
"228","1034","general_store","conditioner              ","","","DOVE CON. DRY 90ML","64"
"229","1035","general_store","conditioner              ","","","DOVE INTENSE CON.","38"
"230","1036","general_store","conditioner              ","","","LOREAL FALL REPAIR CON","80"
"231","1037","general_store","conditioner              ","","","DOVE DAM CON 180ML","128"
"232","1038","general_store","conditioner              ","","","TRESEMME CONDI 100ML","64"
"233","1039","general_store","creams                   ","","","BOROPLUS LOTION 100ML","60"
"234","1040","general_store","creams                   ","","","VICCO TURMERIC 70G.","182"
"235","1041","general_store","creams                   ","","","ROSEWATER SPRAYDBR","75"
"236","1042","general_store","creams                   ","","","ROSE WATER100DBR","39"
"237","1043","general_store","creams                   ","","","ROSE WATER@24DBR","24"
"238","1044","general_store","creams                   ","","","VOLINI GEL","118"
"239","1045","general_store","creams                   ","","","BOROPLUS CREAM BIG","80"
"240","1046","general_store","creams                   ","","","PAT SKIN CREAM","70"
"241","1047","general_store","creams                   ","","","FAIR HANDSOME M","54"
"242","1048","general_store","creams                   ","","","DOVE CREAM","330"
"243","1049","general_store","creams                   ","","","GLAM UP CREAM","150"
"244","1050","general_store","creams                   ","","","FAIR HANDSOME BG","100"
"245","1051","general_store","creams                   ","","","NATURE ALMOND CR.","55"
"246","1052","general_store","creams                   ","","","VOLINI S","45"
"247","1053","general_store","creams                   ","","","KARA WIPE","125"
"248","1054","general_store","creams                   ","","","WIPE ESTONIA","65"
"249","1055","general_store","creams                   ","","","KARA WIPE SM","35"
"250","1056","general_store","creams                   ","","","HIM WIPE BG","165"
"251","1057","general_store","creams                   ","","","EMA MALAI CREAM","30"
"252","1058","general_store","creams                   ","","","HONEYBEE C WAX","105"
"253","1059","general_store","creams                   ","","","NIVEA SOFT 300","280"
"254","1060","general_store","creams                   ","","","COLDWAX ROM.","40"
"255","1061","general_store","creams                   ","","","NIVEA LOT. SM","42"
"256","1062","general_store","creams                   ","","","GAR FAIR MIRACLE","99"
"257","1063","general_store","daal                     ","","","SOYABIN DAL 1KG","130"
"258","1064","general_store","daal                     ","","","SOYABIN DAL 500GM","65"
"259","1065","general_store","daal                     ","","","MATAR GREEN 500GM","40"
"260","1066","general_store","daal                     ","","","MATAR GREEN 1KG","80"
"261","1067","general_store","daal                     ","","","DAL HARHAR 1 KG","84"
"262","1068","general_store","daal                     ","","","DAL CHANA 1 KG","56"
"263","1069","general_store","daal                     ","","","DAL CHANA 500 GM","29"
"264","1070","general_store","daal                     ","","","CHANA KALA 1 KG","56"
"265","1071","general_store","daal                     ","","","CHANA KALA 500 GM","29"
"266","1072","general_store","daal                     ","","","KABULI CHANA 1 KG","72"
"267","1073","general_store","daal                     ","","","KABULI CHANA 500 GM","36"
"268","1074","general_store","daal                     ","","","KABULI CHANA DOLLAR 1 KG","84"
"269","1075","general_store","daal                     ","","","KABULI CHANA DOLLAR 500 GM","43"
"270","1076","general_store","daal                     ","","","MASOOR DAL 1 KG","68"
"271","1077","general_store","daal                     ","","","MASOOR DAL 500 GM","35"
"272","1078","general_store","daal                     ","","","DAL MALKA 1 KG","76"
"273","1079","general_store","daal                     ","","","DAL MALKA 500 GM","39"
"274","1080","general_store","daal                     ","","","MASOOR SABUT 1 KG","78"
"275","1081","general_store","daal                     ","","","MASOOR SABUT 500 GM","40"
"276","1082","general_store","daal                     ","","","MOONG DHULI DPK1KG","130"
"277","1083","general_store","daal                     ","","","MOONG DHULI  DPK500G","70"
"278","1084","general_store","daal                     ","","","MOONG CHILKA DPK1KG","120"
"279","1085","general_store","daal                     ","","","DAL MOONG CHILKA 500G","52"
"280","1086","general_store","daal                     ","","","DAL MOONG SABUT 1KG","104"
"281","1087","general_store","daal                     ","","","DAL MOONG SABUT 500G","53"
"282","1088","general_store","daal                     ","","","MOTH DAL 1 KG","90"
"283","1089","general_store","daal                     ","","","MOTH DAL 500 GM","46"
"284","1090","general_store","daal                     ","","","RAJMA CHITRA 1 KG","124"
"285","1091","general_store","daal                     ","","","RAJMA CHITRA 500 GM","63"
"286","1092","general_store","daal                     ","","","RAJMA JAMMU 1 KG","96"
"287","1093","general_store","daal                     ","","","RAJMA JAMMU 500 GM","48"
"288","1094","general_store","daal                     ","","","DAL URAD DHULI 1KG","80"
"289","1095","general_store","daal                     ","","","DAL URAD DHULI 500G","41"
"290","1096","general_store","daal                     ","","","DAL URAD CHILKA 1 KG","74"
"291","1097","general_store","daal                     ","","","URAD CHILKA 500G","38"
"292","1098","general_store","daal                     ","","","DAL MASRI 1KG","76"
"293","1099","general_store","daal                     ","","","DAL MASRI 500GM","39"
"294","1100","general_store","daal                     ","","","DAL RONGI 1 KG","72"
"295","1101","general_store","daal                     ","","","DAL RONGI 500 G","37"
"296","1102","general_store","daal                     ","","","DAL URAD SABUT 1 KG","66"
"297","1103","general_store","daal                     ","","","DAL URAD SABUT 500G","34"
"298","1104","general_store","daal                     ","","","MATAR GR. 1KG","66"
"299","1105","general_store","daal                     ","","","MATAR DAL 500 GM","34"
"300","1106","general_store","deo                      ","","","DENIM DEO MUSK","150"
"301","1107","general_store","deo                      ","","","DENIM DEO BLACK","150"
"302","1108","general_store","deo                      ","","","DENIM DEO SYNC","150"
"303","1109","general_store","deo                      ","","","DENIM DEO HEAT","150"
"304","1110","general_store","deo                      ","","","DENIM DEO ORIGINAL","150"
"305","1111","general_store","deo                      ","","","DENIM DEO VIBE","150"
"306","1112","general_store","deo                      ","","","LOMANI DO IT DEO","135"
"307","1113","general_store","deo                      ","","","LOMANI ELPASO DEO","140"
"308","1114","general_store","deo                      ","","","FOREVER DEO","125"
"309","1115","general_store","deo                      ","","","BRUT DEO OCEANS","170"
"310","1116","general_store","deo                      ","","","BRUT DEO INSTINCT","170"
"311","1117","general_store","deo                      ","","","BURT DEO ALASKA","170"
"312","1118","general_store","deo                      ","","","NIKE DEO EXTREME","170"
"313","1119","general_store","deo                      ","","","NIKE DEO PURE","170"
"314","1120","general_store","deo                      ","","","NIKE DEO CASUAL","170"
"315","1121","general_store","deo                      ","","","NIKE DEO FISSION","170"
"316","1122","general_store","deo                      ","","","NIKE DEO UP OR DOWN","170"
"317","1123","general_store","deo                      ","","","JOVAN SEX APPEAL DEO","150"
"318","1124","general_store","deo                      ","","","JOVAN MUSK DEO","150"
"319","1125","general_store","deo                      ","","","JOVAN SATISFACTION DEO","150"
"320","1126","general_store","deo                      ","","","SPORTS NO.1 DEO","125"
"321","1127","general_store","deo                      ","","","SPORTS ALLANTA DEO","125"
"322","1128","general_store","deo                      ","","","RASASI ROYALE DEO","150"
"323","1129","general_store","deo                      ","","","RASASI CHASTITY DEO","150"
"324","1130","general_store","deo                      ","","","RASASI RELATION DEO","150"
"325","1131","general_store","deo                      ","","","RASASI CHASTITY POUR DEO","150"
"326","1132","general_store","deo                      ","","","RASASI INNOCENCE DEO","150"
"327","1133","general_store","deo                      ","","","RASASI HOPE DEO","150"
"328","1134","general_store","deo                      ","","","LOMANI CIGAR DEO","135"
"329","1135","general_store","deo                      ","","","SURE WOMEN DEO FREE SPIRIT","150"
"330","1136","general_store","deo                      ","","","SURE DRYSHIELD ROLLON PASSION","40"
"331","1137","general_store","deo                      ","","","NIVEA PEARL BEAUTY DEO","154"
"332","1138","general_store","deo                      ","","","NIVEA WHITENING DEO 150 ML","179"
"333","1139","general_store","deo                      ","","","ADDICTION ROME","150"
"334","1140","general_store","deo                      ","","","KUSTODY WITCHY WINE","150"
"335","1141","general_store","deo                      ","","","KUSTODY BOMBSHELL","150"
"336","1142","general_store","deo                      ","","","KAMA SUTRA SPARK DEO","180"
"337","1143","general_store","deo                      ","","","AXE DENIM MUSK","100"
"338","1144","general_store","deo                      ","","","AXE DENIM BLACK","100"
"339","1145","general_store","deo                      ","","","AXE DENIM TWIST","150"
"340","1146","general_store","deo                      ","","","AXE SUMMER DEO","160"
"341","1147","general_store","deo                      ","","","DENVER DEO BLACK CODE","160"
"342","1148","general_store","deo                      ","","","DENVER DEO SPORT","160"
"343","1149","general_store","deo                      ","","","DENVER PARFUM BLACK CODE","160"
"344","1150","general_store","deo                      ","","","PARK AVENUE DEO I.Q","177"
"345","1151","general_store","deo                      ","","","PARK AVENUE TRANQUIL","177"
"346","1152","general_store","deo                      ","","","PARK AVENUE STORM DEO","180"
"347","1153","general_store","deo                      ","","","DENVER CHOC DEO","150"
"348","1154","general_store","deo                      ","","","DENVER ORIG DEO","160"
"349","1155","general_store","deo                      ","","","DENVER COOL DEO","150"
"350","1156","general_store","deo                      ","","","DENVER RO DEO","150"
"351","1157","general_store","deo                      ","","","DENVER SPRING DEO","150"
"352","1158","general_store","deo                      ","","","GARNIER DEO 48H","150"
"353","1159","general_store","deo                      ","","","ADIDAS PULSE DEO","165"
"354","1160","general_store","deo                      ","","","WILD STONE SMOKE DEO","160"
"355","1161","general_store","deo                      ","","","SURE MEN DEO","150"
"356","1162","general_store","deo                      ","","","SET WET COOL","150"
"357","1163","general_store","deo                      ","","","SPINZ COOL","150"
"358","1164","general_store","deo                      ","","","SPINZ FRESH BRUST","150"
"359","1165","general_store","deo                      ","","","AXE WILD SPICE DEO","135"
"360","1166","general_store","deo                      ","","","BRUT ORIGINAL DEO","269"
"361","1167","general_store","deo                      ","","","NIVEA DEO ROLL","139"
"362","1168","general_store","deo                      ","","","SECRET DEO MYSTERY","150"
"363","1169","general_store","deo                      ","","","ZERO GRAVITY DEO","160"
"364","1170","general_store","deo                      ","","","ZERO GRAVITY DEO ATMOS","160"
"365","1171","general_store","deo                      ","","","HOT WHEELS DEO 1PC","155"
"366","1172","general_store","deo                      ","","","HOT WHEELS DEO 1 PC","155"
"367","1173","general_store","deo                      ","","","YARDLEY DEO E. LAVENDER","170"
"368","1174","general_store","deo                      ","","","YARDLEY ROSE DEO 1PC","170"
"369","1175","general_store","deo                      ","","","YARDLEY DEO GEN. 1PC","180"
"370","1176","general_store","deo                      ","","","YARDLEY GOLD DEO 1PC","170"
"371","1177","general_store","deo                      ","","","YARDLEY DEO JASMINE","170"
"372","1178","general_store","deo                      ","","","YARDLEY LACE DEO 1PC","170"
"373","1179","general_store","deo                      ","","","YARDLEY DEO 1PC","170"
"374","1180","general_store","deo                      ","","","YARDLEY LILY DEO","170"
"375","1181","general_store","deo                      ","","","YARDLEY LONDON PACK","300"
"376","1182","general_store","deo                      ","","","AXE TWIST DEO 1PC","160"
"377","1183","general_store","deo                      ","","","LOMANI AMITABH DEO","150"
"378","1184","general_store","deo                      ","","","MARQUIS DEO 1PC","150"
"379","1185","general_store","deo                      ","","","SHALIS DEO WOMAN","150"
"380","1186","general_store","deo                      ","","","MASTER CLASS DEO","170"
"381","1187","general_store","deo                      ","","","ACTIVE DEO 1PC","170"
"382","1188","general_store","deo                      ","","","LOMANI AMITABH DEO 1PC","150"
"383","1189","general_store","deo                      ","","","JOVAN DEO 1PC","150"
"384","1190","general_store","deo                      ","","","NIKE WOMAN DEO 1PC","175"
"385","1191","general_store","deo                      ","","","LOMANI DEO AB","150"
"386","1192","general_store","deo                      ","","","ROMANCE DEO","160"
"387","1193","general_store","deo                      ","","","SPYKAR DEO 1PC","199"
"388","1194","general_store","deo                      ","","","SPYKAR DEO 1","199"
"389","1195","general_store","deo                      ","","","JOVAN DEO WHITE","150"
"390","1196","general_store","deo                      ","","","CARGO PERFUME SPRAY","210"
"391","1197","general_store","deo                      ","","","MYST PARFUM 1PC","650"
"392","1198","general_store","deo                      ","","","TIGAR EYES SPORT P","695"
"393","1199","general_store","deo                      ","","","TIGAR EYES BLACK PR","695"
"394","1200","general_store","deo                      ","","","EXTREME COMMANDOS","299"
"395","1201","general_store","deo                      ","","","COMMANDOS BLACK 1PC","299"
"396","1202","general_store","deo                      ","","","COMMANDOS GOLD PR","299"
"397","1203","general_store","deo                      ","","","CARGO DENIM PARFUM","210"
"398","1204","general_store","deo                      ","","","CARGO NEW YORK PARFUME","210"
"399","1205","general_store","deo                      ","","","ADIDAS SHOWER GEL ICE","225"
"400","1206","general_store","deo                      ","","","ADIDAS SHOWER GEL DEEP","225"
"401","1207","general_store","deo                      ","","","DERBY CLUB HOUSE PARFUME","800"
"402","1208","general_store","deo                      ","","","UR THE ONE PERFUME","800"
"403","1209","general_store","deo                      ","","","THE WARRIOR PARFUME","800"
"404","1210","general_store","deo                      ","","","ADICTION 100ML PARFUME","500"
"405","1211","general_store","deo                      ","","","SET WET CASANOVA DEO","150"
"406","1212","general_store","deo                      ","","","LUX DEO FRA","120"
"407","1213","general_store","deo                      ","","","LUX DEO PEACH","120"
"408","1214","general_store","deo                      ","","","LUX DEO SWEET","120"
"409","1215","general_store","deo                      ","","","LUX DEO LOVING","120"
"410","1216","general_store","deo                      ","","","PALYBOY DEO","199"
"411","1217","general_store","deo                      ","","","DENVER DEO ROCK ON","150"
"412","1218","general_store","deo                      ","","","DENVER DEO SPRING","160"
"413","1219","general_store","deo                      ","","","NIVEA FOR MEN DEO","164"
"414","1220","general_store","deo                      ","","","KS DEO BODY WOMEN","150"
